derby-chicago,Derby,https://www.yelp.com/biz/derby-chicago,3.5,"[Category(name='Bars', alias='bars'), Category(name='Barbeque', alias='bbq')]",['1224 W Webster Ave'],US,Chicago,IL,60614,184,True,Went back to try this place out again and I am SO satisfied with my experience. The service was GREAT and the food was some of the best I've had in Lincoln...,0
yvolinas-tamales-chicago,Yvolina's Tamales,https://www.yelp.com/biz/yvolinas-tamales-chicago,5.0,"[Category(name='New Mexican Cuisine', alias='newmexican'), Category(name='Grocery', alias='grocery')]",['814 W 18th St'],US,Chicago,IL,60608,30,True,"Friendly women. 
Delicious, unique offerings. 
Tried pork, steak & chicken but our favorites were the quinoa+lentil, poblano+squash, & kale+pepper. 
Will be...",0
rojo-gusano-chicago-7,Rojo Gusano,https://www.yelp.com/biz/rojo-gusano-chicago-7,4.0,"[Category(name='Mexican', alias='mexican')]",['4217 N Ravenswood Ave'],US,Chicago,IL,60613,16,False,"Went there about an hour before closing on a Friday. 

3 of us ordered agua frescas, trio guac, tacos (pork belly = delicious!), black beans, empanadas, and...",9
roanoke-restaurant-chicago,Roanoke Restaurant,https://www.yelp.com/biz/roanoke-restaurant-chicago,4.5,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='American (New)', alias='newamerican'), Category(name='American (Traditional)', alias='tradamerican')]",['135 W Madison St'],US,Chicago,IL,60602,13,True,"Loved the ""clubby"" atmosphere, great service just for starters.  Now on top of that throw in delicious offerings and a totally classy feel to the place....",22
the-rabbit-hole-chicago-2,The Rabbit Hole,https://www.yelp.com/biz/the-rabbit-hole-chicago-2,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Lounges', alias='lounges')]",['1208 N Wells St'],US,Chicago,IL,60610,21,True,"My fiancé and I decide to stop in for a drink last night after dinner as we loved the name bar! I ordered the ""The Fountain of Youth"" to drink and it was...",37
pleasant-house-bakery-chicago,Pleasant House Bakery,https://www.yelp.com/biz/pleasant-house-bakery-chicago,4.5,"[Category(name='Bakeries', alias='bakeries'), Category(name='British', alias='british')]",['2119 S Halsted St'],US,Chicago,IL,60608,493,True,"Fell in love many moons ago. I go here every time I'm in Chicago..!
Every pie is phenomenal AND tastes great with their chutney.
Desserts are great too. We...",39
birrieria-reyes-de-ocotlan-chicago,Birrieria Reyes de Ocotlan,https://www.yelp.com/biz/birrieria-reyes-de-ocotlan-chicago,4.5,"[Category(name='Mexican', alias='mexican')]",['1322 W 18th St'],US,Chicago,IL,60608,82,True,"This place is ""muy deliciosa!""  I haven't had my weekend Mexican food fix and was craving for some birria.  ""Birrerria Reyes de Ocotlan"" is located east of...",118
smalls-smoke-shack-and-more-chicago-5,Smalls. Smoke Shack & More,https://www.yelp.com/biz/smalls-smoke-shack-and-more-chicago-5,4.5,"[Category(name='Barbeque', alias='bbq'), Category(name='American (New)', alias='newamerican')]",['4009 N Albany'],US,Chicago,IL,60618,271,True,"We catered our party with some fried chicken, pulled pork and some smoked tofu (wife, what can I say?). 

Extra shout out to the friendly staff who helped...",218
kings-lincoln-park-chicago-3,Kings Lincoln Park,https://www.yelp.com/biz/kings-lincoln-park-chicago-3,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Sports Bars', alias='sportsbars'), Category(name='Bowling', alias='bowling')]","['1500 N Clybourn Ave', 'Ste C102']",US,Chicago,IL,60610,53,True,"Five stars for the food. It tasted so good. 

It was really loud, but my companion and I were still able to have a good conversation--not quite yelling, but...",237
broken-shaker-chicago-chicago,Broken Shaker Chicago,https://www.yelp.com/biz/broken-shaker-chicago-chicago,4.0,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='American (New)', alias='newamerican')]","['Freehand Hotel', '19 E Ohio St']",US,Chicago,IL,60611,162,True,"Five stars for my cocktail: a concoction of george dickel 12 and bulliet bourbon, basil balsamic reduction, lemon, and ginger beer - served in a tall glass...",358
snarfs-chicago-4,Snarf's,https://www.yelp.com/biz/snarfs-chicago-4,4.0,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Salad', alias='salad'), Category(name='Italian', alias='italian')]",['955 W Webster'],US,Chicago,IL,60614,13,True,"The Chicagoan in me feels guilty for saying this, but Snarfs is better than Potbellys. I've been to 2 locations and both have had great service, the...",387
sophies-chicago-9,Sophie's,https://www.yelp.com/biz/sophies-chicago-9,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Seafood', alias='seafood')]","['Saki Fifth Ave', '700 N Michigan Ave. Fl 7']",US,Chicago,IL,60611,50,True,"Hosted a baby luncheon here.

Love the space.  Very bright, nice, clean look.  Great views of the lake and the bustling city and skyscrapers.

We had a...",402
the-loyalist-chicago-3,The Loyalist,https://www.yelp.com/biz/the-loyalist-chicago-3,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Cocktail Bars', alias='cocktailbars')]",['177 N Ada St'],US,Chicago,IL,60607,19,True,"I went to the Loyalist after work the other day. Pretty dope. 

First, I like how the website said Dress Code: come as you are. There's nothing I enjoy more...",449
harvest-moon-chicago-2,Harvest Moon,https://www.yelp.com/biz/harvest-moon-chicago-2,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='American (New)', alias='newamerican'), Category(name='Cocktail Bars', alias='cocktailbars')]",['1805 W Division St'],US,Chicago,IL,60622,29,True,"Harvest Moon has a fantastic menu to choose from. Their beer list is great including craft brews from Illinois based breweries. 

They also have awesome...",463
front-bar-chicago,Front Bar,https://www.yelp.com/biz/front-bar-chicago,5.0,"[Category(name='Bars', alias='bars'), Category(name='Coffee & Tea', alias='coffee'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['1700 N Halsted St'],US,Chicago,IL,60614,4,True,Walked in on a double date. Perfect place to have a nice quiet evening with a drink (or a coffee if it suits you). You could read a book at a corner or sit...,470
la-parada-cafe-chicago,La Parada Cafe,https://www.yelp.com/biz/la-parada-cafe-chicago,5.0,"[Category(name='Cafes', alias='cafes')]",['2059 W 21st St'],US,Chicago,IL,60608,9,True,"Place is chill and plays reasonably good music.

Convenient for those living in west pilsen, drinks are HOT, hope this spot survives!",482
tumi-chicago,TUMI,https://www.yelp.com/biz/tumi-chicago,4.5,"[Category(name='Peruvian', alias='peruvian')]",['2727 W Fullerton Ave'],US,Chicago,IL,60647,7,False,"I could not be more satisfied.  I've tried various Peruvian food places and this has to be one of the best. 
For the price you get big portion and amazing...",482
fulton-market-kitchen-chicago,Fulton Market Kitchen,https://www.yelp.com/biz/fulton-market-kitchen-chicago,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Lounges', alias='lounges')]",['311 N Sangamon St'],US,Chicago,IL,60607,237,True,"This restaurant would most definitely make it to my top 5 all across the world. 

Starting from the environment, you will be having dinner in an old...",493
naf-naf-grill-chicago-5,Naf Naf Grill,https://www.yelp.com/biz/naf-naf-grill-chicago-5,4.5,"[Category(name='Middle Eastern', alias='mideastern'), Category(name='Fast Food', alias='hotdogs')]",['14 S Clinton St'],US,Chicago,IL,60606,10,False,"So I live nearby this naf naf grill, and boy oh boy, I can't say i'm not addicted.  It all tastes so healthy and light, the pita is heaven.  Sure, it's a...",591
lou-mitchells-restaurant-and-bakery-chicago-2,Lou Mitchell's Restaurant & Bakery,https://www.yelp.com/biz/lou-mitchells-restaurant-and-bakery-chicago-2,3.5,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Bakeries', alias='bakeries')]",['565 W Jackson Blvd'],US,Chicago,IL,60661,683,True,"We started our Route 66 journey here and this legendary diner was a fine beginning to our adventure. The food was typical diner fair, but everything was...",614
sunda-chicago-2,Sunda,https://www.yelp.com/biz/sunda-chicago-2,4.0,"[Category(name='Asian Fusion', alias='asianfusion'), Category(name='Sushi Bars', alias='sushi'), Category(name='Japanese', alias='japanese')]",['110 W Illinois St'],US,Chicago,IL,60654,2094,True,I took my parents and girlfriend there this past Saturday and was blown away. We started with the ginger salad and it was fresh with a tangy ginger...,617
fish-bar-chicago,Fish Bar,https://www.yelp.com/biz/fish-bar-chicago,4.0,"[Category(name='Seafood', alias='seafood'), Category(name='American (Traditional)', alias='tradamerican')]",['2956 N Sheffield Ave'],US,Chicago,IL,60657,796,True,"My boyfriend and I went here last night and the night started off kind of rough.  At first it took a very long time for our server to get to us, so at first...",634
frasca-pizzeria-and-wine-bar-chicago,Frasca Pizzeria and Wine Bar,https://www.yelp.com/biz/frasca-pizzeria-and-wine-bar-chicago,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]",['3358 N Paulina St'],US,Chicago,IL,60657,604,True,"They serve pizza here. I chose the Brussels sprout salad and it was excellent. You should try it. Had a mix of cauliflower as well with bacon. 

The bar is...",655
cemitas-puebla-chicago-11,Cemitas Puebla,https://www.yelp.com/biz/cemitas-puebla-chicago-11,3.5,"[Category(name='Mexican', alias='mexican')]",['1321 E 57th St'],US,Chicago,IL,60637,37,False,Veggie tacos were delicious. Two would be sufficient at a great price. I added avo & onions and it made my tacos quite tasty. The hubs got the Arabe Cemitas...,667
la-iguanita-chicago,La Iguanita,https://www.yelp.com/biz/la-iguanita-chicago,5.0,"[Category(name='Mexican', alias='mexican')]",['3733 S Kedzie Ave'],US,Chicago,IL,60632,8,False,Hands down some of the best steak in the city!!!! I could eat here 5 days a week.....,668
city-pool-hall-chicago,City Pool Hall,https://www.yelp.com/biz/city-pool-hall-chicago,4.0,"[Category(name='Pool Halls', alias='poolhalls'), Category(name='Sports Bars', alias='sportsbars'), Category(name='American (New)', alias='newamerican')]",['640 W Hubbard St'],US,Chicago,IL,60654,44,False,Came here randomly on a Saturday night. It was easy and laid back. There was no wait for a pool table and we were able to order some drinks and snacks...,672
dmk-burger-bar-chicago-6,DMK Burger Bar,https://www.yelp.com/biz/dmk-burger-bar-chicago-6,3.5,"[Category(name='Burgers', alias='burgers')]","['Navy Pier', '600 E Grand Ave']",US,Chicago,IL,60605,69,True,Really enjoyed our meal as part of a company outing last Thursday eve. The staff at DMK Burger couldn't have been nicer or more acommodating to our requests...,711
blackwood-bbq-chicago-5,Blackwood BBQ,https://www.yelp.com/biz/blackwood-bbq-chicago-5,4.0,"[Category(name='Barbeque', alias='bbq'), Category(name='Salad', alias='salad'), Category(name='Sandwiches', alias='sandwiches')]",['962 W Belmont Ave'],US,Chicago,IL,60657,61,True,"BW rated six stars in my book but made a star deduction  for music that was too dang loud.  ;)

Their offerings are relatively few but expertly done.  The...",717
immm-rice-and-beyond-chicago,Immm Rice and Beyond,https://www.yelp.com/biz/immm-rice-and-beyond-chicago,4.5,"[Category(name='Thai', alias='thai')]",['4949 N Broadway St'],US,Chicago,IL,60640,56,False,"I remember a Thai friend telling me how terrible the Thai food is in Chicago. Believe it or not, he works in a local Thai restaurant himself. The problem in...",721
uptown-pho-chicago,Uptown Pho,https://www.yelp.com/biz/uptown-pho-chicago,4.5,"[Category(name='Vietnamese', alias='vietnamese')]",['1010 W Argyle St'],US,Chicago,IL,60640,154,True,The restaurant is just a few minutes walk from the Argyll stop on the red line. The restaurant is clean and is a mom and pop type of place like most of the...,725
pearls-southern-comfort-chicago,Pearl's Southern Comfort,https://www.yelp.com/biz/pearls-southern-comfort-chicago,4.0,"[Category(name='Southern', alias='southern'), Category(name='Soul Food', alias='soulfood'), Category(name='Bars', alias='bars')]",['5352 N Broadway St'],US,Chicago,IL,60640,216,True,I really don't have one bad thing to say about Pearl's. The rooftop deck is adorable and a nice spot to have some drinks or small plates while waiting for a...,726
sze-chuan-cuisine-chicago,Sze Chuan Cuisine,https://www.yelp.com/biz/sze-chuan-cuisine-chicago,3.5,"[Category(name='Szechuan', alias='szechuan')]",['2414 S Wentworth Ave'],US,Chicago,IL,60616,78,True,"Pretty authentic szechaun food. We tried the mao pao tofu (my favorite here! yummy), the steamed fish and hollow stem with bean curd. Everything was good,...",727
machetes-big-quesadillas-chicago-5,Machetes Big Quesadillas,https://www.yelp.com/biz/machetes-big-quesadillas-chicago-5,4.0,"[Category(name='Mexican', alias='mexican')]",['4636 S. Cicero Ave'],US,Chicago,IL,60638,15,False,This place is damn good. Cochinita pibil is authentic. Someone actually cared to make it right! Totally fun place to eat and a really good value! Salsas are...,735
primo-chukis-chicago,Primo Chuki's,https://www.yelp.com/biz/primo-chukis-chicago,4.5,"[Category(name='Mexican', alias='mexican')]",['1726 W Lawrence'],US,Chicago,IL,60640,101,False,"This place rocks, people!  Such solid food and value.


They are very busy, so it keeps turnover on food. Everything tastes really fresh here.
Everyone is...",736
truenorth-chicago-2,TrueNorth,https://www.yelp.com/biz/truenorth-chicago-2,4.5,"[Category(name='Cafes', alias='cafes'), Category(name='Coffee & Tea', alias='coffee'), Category(name='Salad', alias='salad')]",['5507 N. Clark'],US,Chicago,IL,60640,31,True,"Great modern coffee shop without being too pretentious!
 I had to find a remote location to work while my home internet was out and chose True North based...",743
community-tavern-chicago-3,Community Tavern,https://www.yelp.com/biz/community-tavern-chicago-3,4.5,"[Category(name='Steakhouses', alias='steak'), Category(name='American (Traditional)', alias='tradamerican')]",['4038 N Milwaukee Ave'],US,Chicago,IL,60641,208,True,"Wonderful, Wonderful, Wonderful!! From the warm welcome from the manager, Jamie, to the superb service provided by our server, Jessie; from the...",744
reno-chicago,Reno,https://www.yelp.com/biz/reno-chicago,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pizza', alias='pizza'), Category(name='Bagels', alias='bagels')]",['2607 N Milwaukee Ave'],US,Chicago,IL,60647,343,True,"Casual and cool atmosphere, friendly service and excellent food.  Wood-fired, Neapolitan style pizza is now my new standard definition of what ""pizza"" is....",744
lawrences-fish-and-shrimp-chicago,Lawrence's Fish & Shrimp,https://www.yelp.com/biz/lawrences-fish-and-shrimp-chicago,3.5,"[Category(name='Seafood', alias='seafood')]",['2120 S Canal St'],US,Chicago,IL,60616,355,True,"I have ALWAYS wanted to go here.  Well, the BF took me one Saturday night around 11pm.   The crowd was mixed - some families, cops, sketchy looking, and a...",746
hopleaf-chicago,Hopleaf,https://www.yelp.com/biz/hopleaf-chicago,4.0,"[Category(name='Gastropubs', alias='gastropubs')]",['5148 N Clark St'],US,Chicago,IL,60640,1857,True,"Love the beer and food selection!

Go-to beer: delirium
Runner up: anything else Belgian, which they have plenty. 

Food is really good. Vibe is...",746
tip-top-inn-chicago,Tip Top Inn,https://www.yelp.com/biz/tip-top-inn-chicago,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Lounges', alias='lounges')]",['1204 N State St'],US,Chicago,IL,60610,23,True,"was here yesterday as a sort of welcome solace from the rain just to hang out with my fellow gold coast neighbors.

The staff is very nice and makes you...",747
shokran-moroccan-restaurant-chicago,Shokran Moroccan Restaurant,https://www.yelp.com/biz/shokran-moroccan-restaurant-chicago,4.5,"[Category(name='Moroccan', alias='moroccan')]",['4027 W Irving Park'],US,Chicago,IL,60641,344,True,"Shokran 

You should definitely say Hello to this place in whatever language. Just make sure you stop by.  Vegans this is your spot.  So many options and...",750
las-delicias-de-puerto-rico-chicago,Las Delicias De Puerto Rico,https://www.yelp.com/biz/las-delicias-de-puerto-rico-chicago,4.5,"[Category(name='Puerto Rican', alias='puertorican')]",['4821 W Armitage Ave'],US,Chicago,IL,60639,15,False,This place is phenomenal. Omg the cook is the best in Chicago. I catered from here and everyone at my party was asking for a second plate. The cook seasons...,751
creperie-de-paris-chicago,Creperie De Paris,https://www.yelp.com/biz/creperie-de-paris-chicago,4.5,"[Category(name='Creperies', alias='creperies'), Category(name='French', alias='french')]",['1013 W Webster'],US,Chicago,IL,60614,38,True,"Yum!! Tiny, quick, and easy! Chicago needed more delicious Creperies and this one gets the job done! Awesome location, right off DePaul's Campus. 

I...",752
janes-chicago,Jane's,https://www.yelp.com/biz/janes-chicago,3.5,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Vegetarian', alias='vegetarian')]",['1655 W Cortland St'],US,Chicago,IL,60622,523,True,"Jane's is an excellent summer breakfast/brunch spot in Bucktown. 

Tasty food, plenty of patio seating, and it's dog friendly. They'll even bring a bowl of...",753
cafe-l-appetito-lakeview-chicago,Cafe L'Appetito - Lakeview,https://www.yelp.com/biz/cafe-l-appetito-lakeview-chicago,4.5,"[Category(name='Italian', alias='italian'), Category(name='Sandwiches', alias='sandwiches'), Category(name='Cafes', alias='cafes')]",['3332 N Broadway St'],US,Chicago,IL,60657,36,True,Love this neighborhood place. They set up shop in a corner storefront that has been the kiss of death for the past 3 places that have been there.   But they...,754
glaze-teriyaki-chicago,Glaze Teriyaki,https://www.yelp.com/biz/glaze-teriyaki-chicago,4.0,"[Category(name='Japanese', alias='japanese'), Category(name='Asian Fusion', alias='asianfusion')]",['3112 N Broadway'],US,Chicago,IL,60657,88,True,The salmon teriyaki platter is flavorful and healthy. The interior takes you into a calm cocoon away from the hectic street it lies on. My teenage 90's...,759
bread-and-wine-chicago,Bread & Wine,https://www.yelp.com/biz/bread-and-wine-chicago,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Wine Bars', alias='wine_bars')]",['3732 W Irving Park Rd'],US,Chicago,IL,60618,324,True,"Service started a little rocky,  but it was redeemed by the charming server. Chicken fried chicken was delicious and the sweet corn risotto really...",760
smashburger-chicago-2,Smashburger,https://www.yelp.com/biz/smashburger-chicago-2,4.0,"[Category(name='Burgers', alias='burgers')]",['2031 N Clybourn'],US,Chicago,IL,60614,108,True,Smashburger is one of my all time favorite burgers! I'm a fan of a simple and classic burger. I don't want my burger to fall apart when I pick it up. I...,761
ñ-chicago-3,Ñ,https://www.yelp.com/biz/%C3%B1-chicago-3,4.0,"[Category(name='Argentine', alias='argentine'), Category(name='Lounges', alias='lounges'), Category(name='Sports Bars', alias='sportsbars')]",['2977 N Elston Ave'],US,Chicago,IL,60618,209,True,"Best empanadas I tried in Chicago.
Steak is not so great, I'd go with Fogo de Chao for that. Still they have generous portions, good music and a nice...",761
primebar-chicago-2,Primebar,https://www.yelp.com/biz/primebar-chicago-2,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]",['155 N Wacker Dr'],US,Chicago,IL,60606,197,True,"I love Prime Bar !! Great food, great service and great Drinks, perfect for business lunches, after work cocktails or  anything else 

 this place is great!!!",761
drews-on-halsted-chicago,Drew's on Halsted,https://www.yelp.com/biz/drews-on-halsted-chicago,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Cocktail Bars', alias='cocktailbars')]",['3201 N Halsted St'],US,Chicago,IL,60657,331,True,Great Sunday brunch and great service.  I was a little Leary of trying this place out as I wasn't crazy about it under its last incarnation but they really...,761
eggs-cafe-chicago,Eggs Cafe,https://www.yelp.com/biz/eggs-cafe-chicago,4.0,"[Category(name='Cafes', alias='cafes'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['680 N Lake Shore Dr'],US,Chicago,IL,60611,47,True,"All I can say is I was amazed by how good our breakfast was at Eggs when we visited Chicago.

I can only hope they open a Philadelphia-area location some...",764
zaki-mediterranean-grill-chicago,Zaki Mediterranean Grill,https://www.yelp.com/biz/zaki-mediterranean-grill-chicago,4.0,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Middle Eastern', alias='mideastern')]",['610 W Roosevelt Rd'],US,Chicago,IL,60607,45,True,"I was a little torn about whether to go with three or four stars.  Honestly, Sultan's Market is way better (mostly the North ave location), however Sultan's...",765
creperia-nuevo-leon-chicago,Creperia Nuevo Leon,https://www.yelp.com/biz/creperia-nuevo-leon-chicago,4.5,"[Category(name='Creperies', alias='creperies')]",['1636 W 18th St'],US,Chicago,IL,60608,9,True,These guys have been open one month. My first time in was  great. Really nice decor. Crepes savory and sweet are all delicious. Fresh squeezed juices and a...,765
lulus-hot-dogs-chicago,Lulu's Hot Dogs,https://www.yelp.com/biz/lulus-hot-dogs-chicago,4.0,"[Category(name='Hot Dogs', alias='hotdog')]",['1000 S Leavitt St'],US,Chicago,IL,60612,70,False,"A really great find for a late night meal on a weekend night. We went in after a late tour to find a nearly empty restaurant. Which is surprising, but I...",765
habanero-baja-grill-chicago-5,Habanero Baja Grill,https://www.yelp.com/biz/habanero-baja-grill-chicago-5,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Seafood', alias='seafood')]",['2 N Riverside Plz'],US,Chicago,IL,60606,80,True,"They don't sell burritos.. So what.. If I got it right from the words of the staff, it's specific to this downtown location. It does make sense if you sit...",765
pizzaiolo-chicago,Pizzaiolo,https://www.yelp.com/biz/pizzaiolo-chicago,4.5,"[Category(name='Pizza', alias='pizza')]",['3704 N Broadway'],US,Chicago,IL,60613,26,False,I have not had a chance to try to many things from the menus as I am addicted to their white sauce pizza. Highly recommend.,768
